Time_ns,Peptide_1,Peptide_2,Peptide_3,Peptide_4,Peptide_5,Peptide_6,Peptide_7,Peptide_8,Peptide_9,Peptide_10,Peptide_11,Peptide_12
1931.2,4.655425415039062,6.745147307773806,3.808855251096329,3.901420696906321,4.079045600171359,3.6631216776146083,2.9006756131154177,6.614633368726047,4.414881770295917,3.66121312555277,2.8756327733453695,3.545427309432121
1931.4,4.779712691397037,6.793694227686466,3.652858708219707,3.740352339834537,4.09964151058557,3.584918852032356,2.790508728027344,6.569001643342794,4.288704430922021,3.886137321040316,3.0261713970832105,3.9011859015698676
1931.6,4.7237320579672755,6.788271818340949,3.660910569676812,3.8181574753095546,4.155916989884286,3.6409469316590517,2.644935164541568,6.581602564397848,4.336396996839991,3.932972947606501,2.956890598513045,4.050967591483637
1931.8,4.909304798054244,6.691057917756854,3.5330453721532287,3.9201696547022387,4.205720053618808,3.6765219116210943,2.6934844797962114,6.5859162183077835,4.3767799636552915,4.002317752478255,2.987628622954748,4.033980378924674
1932.0,5.002375816489167,6.862835382425562,3.389633984835644,3.8412977053084454,4.290112247107164,3.6031435063200163,2.7002052451079734,6.664300266481792,4.3441977216612635,4.024144079820164,3.087157040002211,4.07299959578604
1932.2,4.900952453613279,6.632027731841461,3.1457007584481858,3.5716545939895354,4.279065902997861,3.681194590442587,2.5790499129385296,6.485729087973539,4.219501141242262,3.9812512264611577,3.0573969715046445,4.045789743099572
1932.4,4.594395694372789,6.705209200877064,3.0079879472840503,3.4728041911575005,3.876036722435142,3.43559760327609,2.423791636341022,6.432158496784716,4.130394655623526,3.729569229989682,2.7857426884489236,3.7854314091520465
1932.6,4.515788683621388,6.50495621591244,2.7923984398032147,3.095399705419002,3.8182433333486863,3.2624295677329016,2.241015072228773,6.189422987452094,3.9211053985019895,3.5957813939508405,2.691035611134655,3.729616733766953
1932.8,4.4837759572155065,6.365676056484006,2.707100605514814,3.0553635276938387,3.778060187573704,3.1645040260170987,2.2385850668853173,6.004815380168413,3.8613240425541697,3.5742475862323104,2.7123942594708126,3.6435787215322826
1933.0,4.381734296690745,6.44785004237913,2.889620010088077,3.187339097508847,3.6004467140053826,3.309352463056456,2.337447607652198,5.995612608711678,3.9266470567235423,3.5303757692732916,2.6857160402693836,3.5794504302402714
