Time_ns,Peptide_1
59.0,1.4362606461763572
59.2,1.4549135441937062
59.4,1.4627944319431057
59.6,1.4368318628193462
59.8,1.457235326668501
60.0,1.3974140785508662
60.2,1.420050157405071
60.4,1.4176631165450333
60.6,1.4362904061494377
60.8,1.4452926887833693
61.0,1.3791621153089728
61.2,1.4094376594554394
61.4,1.5456400421810133
61.6,1.451334658335065
61.8,1.4803531481987493
62.0,1.5130634084652623
62.2,1.3854170613691588
62.4,1.3819313744164732
62.6,1.4194021045520062
62.8,1.4202395646671566
63.0,1.3769276533241945
63.2,1.3864720418235106
63.4,1.422700822858985
63.6,1.3854794722348667
63.8,1.394389351373369
64.0,1.3488150682063407
64.2,1.4102989567806425
64.4,1.4025489209000064
64.6,1.4116720550354163
64.8,1.3269110907560424
65.0,1.373676084204216
65.2,1.4052361793048653
65.4,1.3284721132337587
65.6,1.2966311675166797
65.8,1.338445331004926
66.0,1.4390135969800002
66.2,1.4256170155923968
66.4,1.4048557586135364
66.6,1.3996834003394159
66.8,1.428660782239285
67.0,1.4827129885565897
67.2,1.4512738505923866
67.4,1.4348882107647523
67.6,1.44302681436141
67.8,1.4289799393859701
68.0,1.4307991822547836
68.2,1.370480479196447
68.4,1.4410197235422386
68.6,1.3868055077028538
68.8,1.4257981963524098
69.0,1.4415577842256762
69.2,1.390606727016626
69.4,1.460887104149496
69.6,1.3684221698523222
69.8,1.4552652804633568
70.0,1.5532737426649719
70.2,1.5731842951546486
70.4,1.5815110983185119
70.6,1.603328254892982
70.8,1.632637963956101
71.0,1.6262371648882161
71.2,1.6340669982788185
71.4,1.6083013628276581
71.6,1.603750522059094
71.8,1.6295828432542598
72.0,1.6285336664633046
72.2,1.6109940351608423
72.4,1.5624050126604994
72.6,1.6179384297787265
72.8,1.5668079469976819
73.0,1.5614995334531274
73.2,1.5978995932862832
73.4,1.6031731754696312
73.6,1.6115120963719565
73.8,1.581157341155349
74.0,1.580966625694165
74.2,1.6098800479363315
74.4,1.4556559762666121
74.6,1.5086380243805055
74.8,1.4491376175339998
75.0,1.4450313267424406
75.2,1.4771571115455762
75.4,1.5074276834783746
75.6,1.4240925291126412
75.8,1.349749041350961
76.0,1.561212801859547
76.2,1.5999475363139541
76.4,1.5652062068884713
76.6,1.544640770515465
76.8,1.577350812074506
77.0,1.5864203165302562
77.2,1.6028889185737742
77.4,1.5723720123187495
77.6,1.5979735224265867
77.8,1.5734664196618338
78.0,1.579582541930924
78.2,1.6144080067926694
78.4,1.5044292161977706
78.6,1.4999326456985367
78.8,1.4418102887253197
79.0,1.4087817200522357
79.2,1.4693450086530901
79.4,1.578398021988627
79.6,1.532589647080157
79.8,1.3784188403087434
80.0,1.4376276764582172
80.2,1.522602745319764
80.4,1.5238108097790888
80.6,1.4572854402724773
80.8,1.4170638574280294
81.0,1.4129707899583033
81.2,1.3923698652161496
81.4,1.3570454044666402
81.6,1.276692681764953
81.8,1.281865688462006
82.0,1.3769527416784453
82.2,1.4491326281176462
82.4,1.425294195660792
82.6,1.2874222047281998
82.8,1.181543792441643
83.0,1.171467528663397
83.2,1.3258089104863076
83.4,1.3439585778218914
83.6,1.21358530372266
83.8,1.2836406694546958
84.0,1.1857927915945994
84.2,1.1997375911058894
84.4,1.2189577047621234
84.6,1.3146601228512151
84.8,1.3708708805446455
85.0,1.3203531058234983
85.2,1.2730296061290232
85.4,1.239374653010379
85.6,1.1399442019348955
85.8,1.225206601511315
86.0,1.123906707731177
86.2,1.086549443877142
86.4,1.199507418623529
86.6,1.1268013670000867
86.8,1.212027515975084
87.0,1.2730138429979982
87.2,1.2092945162678208
87.4,1.1998361887398794
87.6,1.1354093609754732
87.8,1.1684690864004477
88.0,1.1563202685259721
88.2,1.0864329404291102
88.4,1.1070420750633692
88.6,1.1353899418452194
88.8,1.1749571067997366
89.0,1.2145778468521367
89.2,1.191005402560123
89.4,1.1878134945140668
89.6,1.2128596223266614
89.8,1.1799560350211782
90.0,1.1643894233424232
90.2,1.1018624197430764
90.4,1.11231539131721
90.6,1.072213637648863
90.8,1.0979257413305568
91.0,1.0538322471310826
91.2,1.111875095558266
91.4,1.097789415742462
91.6,1.2006107263991006
91.8,1.2093759141073304
92.0,1.206194662170549
92.2,1.1599317008783718
92.4,1.2663641977095808
92.6,1.3681196813866892
92.8,1.3940155844615238
93.0,1.5184363170104032
93.2,1.3704358056517338
93.4,1.4072723029888698
93.6,1.4060655711209566
93.8,1.324115968756128
94.0,1.2408320477925685
94.2,1.2945438881696236
94.4,1.2573826866343008
94.6,1.22320866808653
94.8,1.204000476667891
95.0,1.2142387934171466
95.2,1.2194819580653744
95.4,1.262607298895082
95.6,1.2861630780113271
95.8,1.270730288268136
96.0,1.2417679818695964
96.2,1.305445241892067
96.4,1.32958260890743
96.6,1.2502996646858315
96.8,1.335817050510451
97.0,1.31293506206293
97.2,1.2832029646886445
97.4,1.1679109293518946
97.6,1.1328270800268607
97.8,1.201164241148134
98.0,1.217757512931819
98.2,1.178509527068963
98.4,1.2099319293306603
98.6,1.138943032971128
98.8,1.2370742489498343
99.0,1.1280446457601978
99.2,1.1662257925887336
99.4,1.1782381681421565
99.6,1.170861659285917
99.8,1.153145493558391
100.0,1.053510375179858
100.2,0.9731791617008236
100.4,1.0483644556768412
100.6,0.890994322333869
100.8,0.9469902128277086
101.0,0.913734052915961
101.2,0.9238067085120066
101.4,0.9987391260385126
101.6,0.946726772848909
101.8,1.0925084071778306
102.0,1.0130616098657539
102.2,1.050996623946101
102.4,1.033588906486457
102.6,1.0614869513585852
102.8,1.1126917871513142
103.0,1.06521161316831
103.2,1.1222565369955384
103.4,1.063239035829205
103.6,1.02978442350597
103.8,1.0839718524787991
104.0,1.0453050609668433
104.2,1.0224622232233036
104.4,0.9757975329601771
104.6,1.0925719754311705
104.8,1.111969334206265
105.0,1.0876624443293377
105.2,1.1308748855512916
105.4,1.124823234176568
105.6,1.1460960462605083
105.8,1.0313182257082016
106.0,1.1284102294950227
106.2,1.1291314451050085
106.4,1.0995567920817046
106.6,1.1327346444681026
106.8,1.0782810763228967
107.0,0.9722440967953808
107.2,1.0128507629966186
107.4,1.0841428586912987
107.6,1.0672771608575744
107.8,1.1186907207988221
108.0,1.112106969511378
108.2,1.0616992923701645
108.4,1.1193718384989046
108.6,1.149858729974088
108.8,1.1849997478817444
109.0,1.1576772632037602
109.2,1.2751445030110018
109.4,1.299656159636214
109.6,1.300478659585587
109.8,1.3110667251740065
110.0,1.2583574623098304
110.2,1.2795874636213627
110.4,1.202983328314214
110.6,1.3787282385902162
110.8,1.36766798093071
111.0,1.3729581383092742
111.2,1.320515476156596
111.4,1.2152820037631475
111.6,1.270132613312141
111.8,1.1496457308608266
112.0,1.1070614289169005
112.2,1.130468047663287
112.4,1.092081936475641
112.6,1.1895177247063047
112.8,1.2512854970942002
113.0,1.3487069033288628
113.2,1.3941058666862376
113.4,1.4141305851784327
113.6,1.345914628600983
113.8,1.4397249850609133
114.0,1.4044080880168255
114.2,1.3885979839913305
114.4,1.3609193466723644
114.6,1.3523729746975468
114.8,1.3362106049096663
115.0,1.272871985226196
115.2,1.2957529039879405
115.4,1.2590228894353974
115.6,1.3193149808938647
115.8,1.2999133285731435
116.0,1.204030449665325
116.2,1.2441984928267464
116.4,1.0747755476310845
116.6,1.1000468516611712
116.8,1.1887549455915476
117.0,1.1760552285938288
117.2,1.1415087603698708
117.4,1.1278625928910144
117.6,1.1164407338673448
117.8,1.108578910051856
118.0,1.0408191746480078
118.2,1.0985475650093501
118.4,1.032148669757198
118.6,1.0450252736151933
118.8,0.9923247558554962
119.0,1.213159398759739
119.2,1.182886028054687
119.4,1.1805806430365995
119.6,1.2131269362956345
119.8,1.1998619555399843
120.0,1.2126125148838773
120.2,1.1847234021193613
120.4,1.1953987018854484
120.6,1.184278687867423
120.8,1.112082267783267
121.0,1.161474336460151
121.2,1.1754832557210384
121.4,1.2302290780356198
121.6,1.284328367251217
121.8,1.2421514347256841
122.0,1.2782234885370038
122.2,1.3658953188785516
122.4,1.3321249597601237
122.6,1.286780767780778
122.8,1.2292166790412984
123.0,1.1892247711449544
123.2,1.2580980159402153
123.4,1.2787589650619517
123.6,1.2852202431381903
123.8,1.338422468755139
124.0,1.2529433121568831
124.2,1.1989749868085533
124.4,1.1914133711536299
124.6,1.077070439856644
124.8,1.0420924152402522
125.0,0.9644708207343562
125.2,0.9362960505658101
125.4,0.9232422333903386
125.6,0.9359162511747652
125.8,1.0431151128694551
126.0,1.0266733353989999
126.2,0.9907297601849651
126.4,0.9883644512764984
126.6,0.9471575535662454
126.8,1.05975115140473
127.0,1.0231934609660542
127.2,1.0223722467119842
127.4,1.0186551827841652
127.6,1.0591114300336142
127.8,1.0968254004356885
128.0,1.1042012995087271
128.2,1.0580785338655387
128.4,1.09637014463069
128.6,1.1328597648639747
128.8,1.0805827666551544
129.0,1.153618967696611
129.2,1.186586449923246
129.4,1.1144014109622862
129.6,1.1546692670118182
129.8,1.1992074744080239
130.0,1.179345598650007
130.2,1.2045669199326527
130.4,1.2305521815851905
130.6,1.252962881812103
130.8,1.3147018007289453
131.0,1.3633512165417982
131.2,1.3613242733000246
131.4,1.324827648465575
131.6,1.3572128299505595
131.8,1.352733842417623
132.0,1.351859692073318
132.2,1.2966225660896886
132.4,1.3484087268390819
132.6,1.2929821677833122
132.8,1.2175277016386876
133.0,1.117729173649055
133.2,1.0555124648564183
133.4,1.0713784761374188
133.6,1.1441690867277874
133.8,1.2120613076847018
134.0,1.2296445401316527
134.2,1.2310425247764398
134.4,1.2184854391146493
134.6,1.2019341284854115
134.8,1.231941351264044
135.0,1.2128912333810147
135.2,1.217849003355767
135.4,1.2411382933364037
135.6,1.144983667379816
135.8,1.1739674170603023
136.0,1.209136446644353
136.2,1.182692595984602
136.4,1.1882621216050833
136.6,1.070735357794746
136.8,1.076435059093026
137.0,1.0791632549921428
137.2,1.06382595493591
137.4,1.116356996305059
137.6,1.0091117876674016
137.8,1.0856252538416633
138.0,1.1058918532253272
138.2,1.107266820164006
138.4,1.1034898086187233
138.6,1.1103948111187258
138.8,1.0753426016756318
139.0,0.9575116591484305
139.2,0.8942399713812114
139.4,1.0626650431154205
139.6,1.073157368660458
139.8,1.0111952055496025
140.0,0.8823745234264507
140.2,0.7117215820009154
140.4,0.8973214883493055
140.6,0.858664303425757
140.8,0.8251082037640328
141.0,0.8329995409150168
141.2,0.7778126852155365
141.4,0.606194499920832
141.6,0.72707099879506
141.8,0.6853399507100661
142.0,0.8357832956087489
142.2,0.829273307928359
142.4,0.7999403249462984
142.6,0.8761016921529305
142.8,0.8155377774854058
143.0,0.8317924427198891
143.2,0.78566228172186
143.4,0.8752606525604778
143.6,0.8165815992812465
143.8,0.7543929355349518
144.0,0.9187162923597771
144.2,0.8017153982517303
144.4,0.7797841620541979
144.6,0.7928108186545577
144.8,0.885647868231737
145.0,0.8917712226253636
145.2,0.8352921032829015
145.4,0.9267429135510762
145.6,0.8502456393355077
145.8,0.9203937218394381
146.0,0.9786051455559173
146.2,0.8656457273672175
146.4,0.8484017447445282
146.6,0.8488917495526989
146.8,0.7971690238828855
147.0,0.8941297007564947
147.2,0.7932405635496848
147.4,0.8364926705615581
147.6,0.9848692722416613
147.8,0.9414821738742709
148.0,1.006619118971061
148.2,1.0002243044168786
148.4,1.0739369125953508
148.6,1.049343499365611
148.8,1.0710748471776257
149.0,1.138261347037624
149.2,1.182685663953011
149.4,1.188957101398703
149.6,1.1857347155705695
149.8,1.231947215019423
150.0,1.2818640495722602
150.2,1.2588342789718205
150.4,1.2116084796060629
150.6,1.121176476493554
150.8,1.1203065799885794
151.0,1.048314925665763
151.2,0.984488559940792
151.4,0.9995582508373799
151.6,1.0692501059074924
151.8,1.0343145268342253
152.0,1.060128124126109
152.2,1.0791054564888882
152.4,1.0330501655590743
152.6,1.0426105094926241
152.8,1.109322600481619
153.0,1.1328979683110911
153.2,0.9832329830312716
153.4,1.0128404391956758
153.6,1.039716031856867
153.8,1.0511090095231914
154.0,0.9927013250140059
154.2,0.8836486331785147
154.4,0.891070948738743
154.6,0.9383024292402536
154.8,0.8665771035484715
155.0,0.9086387867136464
155.2,0.9691972530297246
155.4,1.0950358063800147
155.6,1.1894281572151923
155.8,1.0776190791768383
156.0,1.138425120058639
156.2,1.215334862954371
156.4,1.1577852962081994
156.6,1.0417900979177228
156.8,1.0875052957818503
157.0,1.1392293094864052
157.2,1.0381443093696618
157.4,1.0787035409329844
157.6,1.069081238167448
157.8,1.227792605148302
158.0,1.1625048124988027
158.2,1.2349606634123789
158.4,1.196579376032372
158.6,1.101761702442283
158.8,1.192618388457412
159.0,1.1603330058388783
159.2,1.2520229518978947
159.4,1.2820318520397964
159.6,1.2068025374954707
159.8,1.1307804353139066
160.0,1.1610907743920054
160.2,1.2350711802729195
160.4,1.1783803579708743
160.6,1.2203096369445037
160.8,1.1571078353888986
161.0,1.2505726636595185
161.2,1.2872336205964099
161.4,1.3367644698582477
161.6,1.320921657098876
161.8,1.3465325444357439
162.0,1.3509377024209734
162.2,1.3883485824149902
162.4,1.4553174914968916
162.6,1.3951367139220834
162.8,1.3488053011078232
163.0,1.1884651225904261
163.2,1.3121993398258884
163.4,1.295752662260629
163.6,1.2875209718323188
163.8,1.3390453259214814
164.0,1.2541211996672996
164.2,1.2713620133637413
164.4,1.2701553586212782
164.6,1.2676146367490058
164.8,1.263324121697158
165.0,1.2159944820455857
165.2,1.1781744033918693
165.4,1.0789681433154472
165.6,1.009283175781982
165.8,0.9839595400174466
166.0,0.9434045498268476
166.2,1.0691604578082434
166.4,1.185330477115873
166.6,1.1377198602167145
166.8,1.0600823384770135
167.0,0.9738811473874996
167.2,1.0139024066092805
167.4,1.044895034280262
167.6,1.0581091749849443
167.8,0.9728759186902307
168.0,1.0621842893780158
168.2,1.032573595525679
168.4,0.9912103181880069
168.6,0.9784654166988138
168.8,1.0883103835336525
169.0,1.0989834513797205
169.2,1.2378407978063122
169.4,1.1814580493292166
169.6,1.1998721599748596
169.8,1.2361906189533631
170.0,1.21825746649337
170.2,1.1816004015136585
170.4,1.076509921036664
170.6,1.0069919395060505
170.8,0.9066030794505137
171.0,0.8598367572807991
171.2,0.8927235137669515
171.4,0.947824340027247
171.6,0.9688577064625943
171.8,0.9170581404909542
172.0,0.996939632263812
172.2,0.9921390295935039
172.4,0.9704421821671302
172.6,1.0025269320016945
172.8,1.1170820142006983
173.0,1.1206725221843834
173.2,1.0821813368188393
173.4,1.1052471472328382
173.6,1.1349728721433077
173.8,1.0504738727563123
174.0,0.9937096517321209
174.2,0.9203271385919317
174.4,0.8760791443930707
174.6,0.8500066079906283
174.8,0.869204585209085
175.0,0.8981982807544167
175.2,0.8611629349647973
175.4,0.8170507854359219
175.6,0.8217969404617499
175.8,0.754184306918209
176.0,0.7386808918041715
176.2,0.7631671007060821
176.4,0.785272483445985
176.6,0.7743927669548323
176.8,0.7775564139335156
177.0,0.8090621574201536
177.2,0.747352548744096
177.4,0.7986463403314114
177.6,0.732954526072281
177.8,0.7653418176207508
178.0,0.6999476203779871
178.2,0.7192144060603
178.4,0.7030312849365756
178.6,0.8115296740293795
178.8,0.7553399111124791
179.0,0.7284643074918683
179.2,0.7556250607223758
179.4,0.6705194101360303
179.6,0.6649380612657502
179.8,0.7049999228507156
180.0,0.6764213126760168
180.2,0.8245596116007317
180.4,0.8040028243110641
180.6,0.8721142037810754
180.8,0.8859427248460809
181.0,0.7855103407487376
181.2,0.7885779465743361
181.4,0.9523396128323144
181.6,1.0626314377955817
181.8,1.176576317842248
182.0,1.0101235680922152
182.2,1.1009079680045901
182.4,0.9427677982553453
182.6,1.057208156272907
182.8,0.9992414416747655
183.0,0.8402460577463229
183.2,0.7590170304376633
183.4,0.7284118050033036
183.6,0.7474251640502003
183.8,0.7237135937324686
184.0,0.6892362934532688
184.2,0.7378778966056057
184.4,0.7891496021171476
184.6,0.9267459207130246
184.8,1.0120048697643793
185.0,1.0196405344382855
185.2,1.0697614962453654
185.4,1.0635589946563635
185.6,1.0414707156519378
185.8,1.0661913232461429
186.0,1.0360748684059704
186.2,1.1861197738818627
186.4,1.0591291152343678
186.6,1.0545768583823416
186.8,1.0372158461063865
187.0,1.095601629413213
187.2,1.0785216873787118
187.4,1.0954901968834765
187.6,0.9362846984782207
187.8,0.9664178236003377
188.0,0.9424690602967674
188.2,1.0568943556940655
188.4,1.1357316147541523
188.6,1.129843876704165
188.8,1.127100558495654
189.0,1.2207900766205544
189.2,1.1639219058706578
189.4,1.1876813445594987
189.6,1.145654332498645
189.8,1.1174970421107715
190.0,1.070677266238765
190.2,1.029159508458775
190.4,1.1598755219293004
190.6,1.0901318285259407
190.8,1.1332219768449563
191.0,1.1330260957471199
191.2,1.1317492718227473
191.4,1.1655794801906738
191.6,1.1373370598598085
191.8,1.101664372794748
192.0,1.0157849325781787
192.2,0.9617409484540952
192.4,0.9483168889006501
192.6,0.930395102818658
192.8,0.9896563273871315
193.0,0.9187639985814864
193.2,0.9362591558018731
193.4,0.9600073491716431
193.6,0.8248184343906881
193.8,0.9226009437493554
194.0,0.8853987378538332
194.2,0.9089258620440408
194.4,0.9711530935456318
194.6,0.8433730695294566
194.8,0.9659597410906983
195.0,0.9771766017337532
195.2,0.9363936251340661
195.4,0.8713315344219902
195.6,0.9138179819115724
195.8,0.8540008403323057
196.0,0.8534816320242108
196.2,0.7869569132514592
196.4,0.8570984338149824
196.6,0.8298308648897541
196.8,0.8428694784410169
197.0,0.7920911663173297
197.2,0.8900899751047255
197.4,0.9089885612009022
197.6,0.8979806422607812
197.8,0.9455853294360503
198.0,0.9536970993529286
198.2,0.9544766942440127
198.4,0.8512407487545154
198.6,0.879511072202388
198.8,0.9434732263368959
199.0,0.9874104469552005
199.2,1.046850300307299
199.4,1.0331961128672513
199.6,1.0987358573385246
199.8,0.9749423993187859
200.0,0.9959529245080369
200.2,0.9529853416636003
200.4,1.038377597675192
200.6,1.0790260613085947
200.8,1.163280529634029
201.0,1.0740996919274397
201.2,1.0458588575249896
201.4,1.0677407961196672
201.6,1.087822676509138
201.8,1.0725503373475482
202.0,1.0616404875938976
202.2,0.956086417234952
202.4,0.9533033844522292
202.6,1.0060373006991072
202.8,1.030054758772853
203.0,1.0968790095601544
203.2,1.0239666509930803
203.4,1.047544679078537
203.6,0.9544529087798731
203.8,0.9848208171671748
204.0,0.9322839181315148
204.2,0.9553897547788374
204.4,0.9670721134853844
204.6,1.0511352111501857
204.8,1.0319543174556678
205.0,1.0050583720107815
205.2,1.069381346401126
205.4,1.0549522199867505
205.6,1.0665071895428724
205.8,1.0283536744490742
206.0,1.0520584993225925
206.2,1.0814333562017653
206.4,1.0120615701535045
206.6,0.9945986812872294
206.8,0.920788076152291
207.0,0.877493177790037
207.2,0.9018042225838594
207.4,0.8550502501189043
207.6,0.9600266551347595
207.8,0.9884146814099672
208.0,0.95898786594073
208.2,0.9407626650315388
208.4,0.8537508990777349
208.6,0.7624200919701306
208.8,0.8773651572898858
209.0,0.8493353819484855
209.2,0.9632364494176612
209.4,1.0334409528867294
209.6,1.2176676221434901
209.8,1.1136032598684726
210.0,1.1552040566075972
210.2,1.167055505649636
210.4,1.2785399613146173
210.6,1.2883878410322416
210.8,1.2485253273066634
211.0,1.3451929632222426
211.2,1.2226493497281226
211.4,1.2178638312808912
211.6,1.1512315834139406
211.8,1.285441881355632
212.0,1.210288752820013
212.2,1.1574964455011325
212.4,1.298457580716409
212.6,1.284092345858976
212.8,1.3495621323239129
213.0,1.327929428813259
213.2,1.3950833379023453
213.4,1.4221715050283972
213.6,1.3924006826249105
213.8,1.2339115677521764
214.0,1.2104136229188969
214.2,1.355190018844263
214.4,1.2580696320483369
214.6,1.3097807748381547
214.8,1.3449302780943442
215.0,1.3426546443929561
215.2,1.3680761231822947
215.4,1.3540182781959458
215.6,1.2769421907807545
215.8,1.267873755322176
216.0,1.1770609809643007
216.2,1.256590598836374
216.4,1.2548570765832328
216.6,1.1861355861779583
216.8,1.1402722051151035
217.0,1.1022492675867641
217.2,1.03049084557601
217.4,0.9788769034410647
217.6,0.9861575052921016
217.8,0.9886084045625745
218.0,0.9377343877439837
218.2,0.9882167926638529
