-12.98150	-16.15450	13.40000
-12.19910	-16.15450	13.40000
-11.41660	-16.15450	13.40000
-10.63410	-16.15450	13.40000
-9.85159	-16.15450	13.40000
-9.06910	-16.15450	8.93000
-8.28661	-16.15450	7.81000
-7.50412	-16.15450	10.60000
-6.72163	-16.15450	9.48000
-5.93914	-16.15450	9.48000
-5.15665	-16.15450	8.93000
-4.37416	-16.15450	13.40000
-3.59167	-16.15450	13.40000
-2.80918	-16.15450	13.40000
-2.02669	-16.15450	9.48000
-1.24420	-16.15450	13.40000
-0.46171	-16.15450	13.40000
0.32078	-16.15450	13.40000
1.10327	-16.15450	13.40000
1.88576	-16.15450	13.40000
2.66825	-16.15450	13.40000
3.45074	-16.15450	13.40000
4.23323	-16.15450	13.40000
5.01572	-16.15450	13.40000
5.79821	-16.15450	13.40000
6.58070	-16.15450	13.40000
7.36319	-16.15450	13.40000
8.14568	-16.15450	13.40000
8.92817	-16.15450	13.40000
9.71066	-16.15450	13.40000
10.49310	-16.15450	13.40000
11.27560	-16.15450	13.40000
-12.98150	-14.67210	13.40000
-12.19910	-14.67210	13.40000
-11.41660	-14.67210	13.40000
-10.63410	-14.67210	13.40000
-9.85159	-14.67210	12.30000
-9.06910	-14.67210	8.37000
-8.28661	-14.67210	8.93000
-7.50412	-14.67210	5.58000
-6.72163	-14.67210	3.35000
-5.93914	-14.67210	3.90000
-5.15665	-14.67210	7.81000
-4.37416	-14.67210	9.48000
-3.59167	-14.67210	5.58000
-2.80918	-14.67210	5.02000
-2.02669	-14.67210	6.69000
-1.24420	-14.67210	12.30000
-0.46171	-14.67210	13.40000
0.32078	-14.67210	13.40000
1.10327	-14.67210	13.40000
1.88576	-14.67210	13.40000
2.66825	-14.67210	13.40000
3.45074	-14.67210	13.40000
4.23323	-14.67210	13.40000
5.01572	-14.67210	13.40000
5.79821	-14.67210	13.40000
6.58070	-14.67210	13.40000
7.36319	-14.67210	13.40000
8.14568	-14.67210	13.40000
8.92817	-14.67210	13.40000
9.71066	-14.67210	13.40000
10.49310	-14.67210	13.40000
11.27560	-14.67210	13.40000
-12.98150	-13.18960	13.40000
-12.19910	-13.18960	13.40000
-11.41660	-13.18960	13.40000
-10.63410	-13.18960	13.40000
-9.85159	-13.18960	13.40000
-9.06910	-13.18960	13.40000
-8.28661	-13.18960	13.40000
-7.50412	-13.18960	10.60000
-6.72163	-13.18960	6.69000
-5.93914	-13.18960	5.58000
-5.15665	-13.18960	5.58000
-4.37416	-13.18960	3.90000
-3.59167	-13.18960	3.90000
-2.80918	-13.18960	5.02000
-2.02669	-13.18960	12.30000
-1.24420	-13.18960	12.30000
-0.46171	-13.18960	13.40000
0.32078	-13.18960	13.40000
1.10327	-13.18960	13.40000
1.88576	-13.18960	13.40000
2.66825	-13.18960	13.40000
3.45074	-13.18960	10.60000
4.23323	-13.18960	5.02000
5.01572	-13.18960	2.79000
5.79821	-13.18960	5.58000
6.58070	-13.18960	12.30000
7.36319	-13.18960	13.40000
8.14568	-13.18960	13.40000
8.92817	-13.18960	13.40000
9.71066	-13.18960	13.40000
10.49310	-13.18960	13.40000
11.27560	-13.18960	13.40000
-12.98150	-11.70720	13.40000
-12.19910	-11.70720	13.40000
-11.41660	-11.70720	13.40000
-10.63410	-11.70720	13.40000
-9.85159	-11.70720	13.40000
-9.06910	-11.70720	13.40000
-8.28661	-11.70720	12.30000
-7.50412	-11.70720	10.60000
-6.72163	-11.70720	12.30000
-5.93914	-11.70720	9.48000
-5.15665	-11.70720	6.69000
-4.37416	-11.70720	2.79000
-3.59167	-11.70720	3.90000
-2.80918	-11.70720	4.46000
-2.02669	-11.70720	5.02000
-1.24420	-11.70720	6.69000
-0.46171	-11.70720	13.40000
0.32078	-11.70720	13.40000
1.10327	-11.70720	13.40000
1.88576	-11.70720	4.46000
2.66825	-11.70720	2.79000
3.45074	-11.70720	2.79000
4.23323	-11.70720	3.90000
5.01572	-11.70720	2.23000
5.79821	-11.70720	2.79000
6.58070	-11.70720	6.14000
7.36319	-11.70720	13.40000
8.14568	-11.70720	13.40000
8.92817	-11.70720	13.40000
9.71066	-11.70720	13.40000
10.49310	-11.70720	13.40000
11.27560	-11.70720	13.40000
-12.98150	-10.22480	13.40000
-12.19910	-10.22480	13.40000
-11.41660	-10.22480	13.40000
-10.63410	-10.22480	9.48000
-9.85159	-10.22480	9.48000
-9.06910	-10.22480	8.37000
-8.28661	-10.22480	6.69000
-7.50412	-10.22480	6.69000
-6.72163	-10.22480	6.69000
-5.93914	-10.22480	8.37000
-5.15665	-10.22480	7.25000
-4.37416	-10.22480	6.14000
-3.59167	-10.22480	4.46000
-2.80918	-10.22480	4.46000
-2.02669	-10.22480	6.69000
-1.24420	-10.22480	8.37000
-0.46171	-10.22480	10.60000
0.32078	-10.22480	13.40000
1.10327	-10.22480	6.14000
1.88576	-10.22480	0.00000
2.66825	-10.22480	0.55800
3.45074	-10.22480	3.35000
4.23323	-10.22480	6.69000
5.01572	-10.22480	2.23000
5.79821	-10.22480	7.25000
6.58070	-10.22480	9.48000
7.36319	-10.22480	13.40000
8.14568	-10.22480	13.40000
8.92817	-10.22480	13.40000
9.71066	-10.22480	13.40000
10.49310	-10.22480	13.40000
11.27560	-10.22480	13.40000
-12.98150	-8.74243	13.40000
-12.19910	-8.74243	13.40000
-11.41660	-8.74243	12.30000
-10.63410	-8.74243	8.93000
-9.85159	-8.74243	7.25000
-9.06910	-8.74243	6.69000
-8.28661	-8.74243	6.69000
-7.50412	-8.74243	6.14000
-6.72163	-8.74243	6.14000
-5.93914	-8.74243	7.25000
-5.15665	-8.74243	5.02000
-4.37416	-8.74243	8.37000
-3.59167	-8.74243	6.69000
-2.80918	-8.74243	8.37000
-2.02669	-8.74243	8.93000
-1.24420	-8.74243	6.69000
-0.46171	-8.74243	12.30000
0.32078	-8.74243	12.30000
1.10327	-8.74243	6.69000
1.88576	-8.74243	2.23000
2.66825	-8.74243	2.79000
3.45074	-8.74243	3.35000
4.23323	-8.74243	5.58000
5.01572	-8.74243	8.93000
5.79821	-8.74243	12.30000
6.58070	-8.74243	13.40000
7.36319	-8.74243	13.40000
8.14568	-8.74243	13.40000
8.92817	-8.74243	13.40000
9.71066	-8.74243	13.40000
