time_ps,time_ns,rmsd_memb_nm,rmsd_pmb_nm,dz_pmb_A,dz_lps_A,dz_eclip_A,n_contacts
9300.0,9.3,3.6085153645257946,0.40821281611434806,24.107550687583995,15.086524460263334,-12.816851322774525,4
9400.0,9.4,3.6022343027602637,0.39669707642316043,23.944227923947864,14.864209471718965,-12.558667743864106,4
9500.0,9.5,3.6770815358074294,0.3604972414756757,23.743587162990764,14.848321866717626,-12.454906195814146,4
9600.0,9.6,3.7498850174545844,0.3275635960283748,23.992271336178206,14.828302328744542,-12.356279695774376,4
9700.0,9.7,3.6542670965489252,0.3128389254719014,23.55568898655794,14.89082371174392,-12.524822118414079,7
9800.0,9.8,3.666006195067948,0.3673243125061241,23.39661901540974,14.740630412623275,-12.284053520272309,6
9900.0,9.9,3.7441046802698743,0.4553824581432834,25.194176571060396,14.747852063296264,-12.271001103830358,8
10000.0,10.0,3.6374537792775987,0.41796141942436743,24.88699173652276,15.178200279459162,-12.986579656437158,7
10100.0,10.1,3.6374537792775987,0.41796141942436743,24.88699173652276,15.178200279459162,-12.986579656437158,7
10200.0,10.2,3.543872990034057,0.4218073310982039,24.08771208480549,15.26604412793887,-12.973954761910093,6
10300.0,10.3,3.6993829590296805,0.46083193795049676,24.407326242922736,14.847296944781533,-12.448291394612411,8
10400.0,10.4,3.6845680551449553,0.46354370258273636,25.276427977845145,14.834271705360706,-12.434079078433498,6
10500.0,10.5,3.6373639011602608,0.41912844704610314,24.750966679822028,15.119761096638086,-12.931170726512804,8
10600.0,10.6,3.7756874287662257,0.42555548924226694,24.21261332486938,14.960518970211481,-12.688520882566237,5
10700.0,10.7,3.8240588490440395,0.4705107603645452,25.34871274498127,14.768192116426377,-12.341803053862051,8
10800.0,10.8,3.734844894234586,0.4512890444184722,25.617424628585198,15.137023426532252,-12.940116708622952,8
10900.0,10.9,3.6600280381953345,0.43214609027572404,25.83406645409356,14.806500374607907,-12.44937943980716,7
11000.0,11.0,3.8477762779104756,0.4093815198361125,26.45372422159481,14.617890597174323,-12.183741915506445,3
11100.0,11.1,3.6262017365872117,0.36384815862613645,24.84130175685378,15.087988525085933,-12.868063036981866,6
11200.0,11.2,3.793797675180052,0.36916170390444353,24.64391055130369,15.066841568309314,-12.863933804991973,7
11300.0,11.3,3.782090530312349,0.3532614429055238,23.989811318972556,15.119289084368575,-12.85574261898337,7
11400.0,11.4,3.900226208212396,0.3799737980419295,23.757318708038454,14.7862653994747,-12.48444306830342,10
11500.0,11.5,3.9115458957931266,0.40965181298249737,24.597184279837393,14.636079601231245,-12.259841838433402,7
11600.0,11.6,3.920624482359693,0.3878436351191549,25.45849042171686,14.484515429237746,-12.080077080727719,10
11700.0,11.7,4.03805486796445,0.368442393587198,25.56909787354165,14.297881389003791,-11.688380877693618,10
11800.0,11.8,4.064158924156464,0.4164116572049091,25.400667431807463,14.238171792613969,-11.637675938485728,11
11900.0,11.9,3.993630811638487,0.43943665321249625,24.47873190741862,14.476299119837876,-12.021436035773988,11
12000.0,12.0,3.9656550638736947,0.4266086271660341,24.819406982093923,14.71186327830219,-12.295245363483744,11
12100.0,12.1,3.894154203390431,0.39828762177576194,24.973748391919116,14.688461629552009,-12.328771346701942,13
12200.0,12.2,3.9367122892335695,0.46564509893548334,24.167497344126147,14.762344263833043,-12.534634012778298,12
12300.0,12.3,4.007506421410938,0.463740111859965,25.405467811536028,14.750049589541149,-12.440537155446975,10
12400.0,12.4,4.000752183655324,0.4760769803795128,25.30687471667396,14.409074323875302,-11.944648460662776,13
12500.0,12.5,3.969041732127893,0.48241294492135134,26.18104121363929,14.349771052790373,-11.859055831107597,9
12600.0,12.6,3.981438996517972,0.47827806774700365,25.740823266293432,14.498883246252333,-12.080816009914486,9
12700.0,12.7,3.980315877055097,0.5015761533652141,26.232805592977854,14.294067064470312,-11.791126471937588,13
12800.0,12.8,4.105909405490282,0.45016643572782017,26.685729151087102,13.943808072664908,-11.234955210359942,8
12900.0,12.9,4.106734086098508,0.47915197673491494,26.39930832137226,14.160223447334232,-11.51252724218871,8
13000.0,13.0,4.031175303962105,0.5118359401482502,26.37793200509202,14.248458980414838,-11.65079559385714,7
13100.0,13.1,4.074082319710929,0.5573137543498003,26.170160893595437,14.212254986525153,-11.662488347484683,10
13200.0,13.2,4.156722925425255,0.5453273787182917,27.048888969724544,14.177203261209243,-11.529502571030505,10
13300.0,13.3,4.065486279219046,0.5611534626715896,26.71849682443829,14.351199802899515,-11.862329637979528,10
13400.0,13.4,4.08435175389634,0.5242687729956539,26.446807267740283,14.222904946735454,-11.670816909937429,8
13500.0,13.5,4.056747124032182,0.5135677012588816,26.383848309301925,14.495624111540309,-12.02796740834495,13
13600.0,13.6,3.9854661155391478,0.49427956045996896,27.079928025169167,14.413185376169906,-11.969899683865421,12
13700.0,13.7,3.972047274712017,0.5132477533880767,26.753622535525565,14.475751418104423,-12.179089224379595,2
13800.0,13.8,4.108429040086655,0.5247657861344664,26.580049256225692,14.035600978620124,-11.41652996598863,11
13900.0,13.9,4.049862868601654,0.5071336964141908,26.464310637108497,14.124944031397433,-11.451119761194832,11
14000.0,14.0,4.089992247855699,0.5053697003446559,25.8941359307139,14.299933305560955,-11.737126487023417,11
14100.0,14.1,4.0237290417071545,0.5289998539407189,27.497209240167123,13.919620035243128,-11.161595723489512,9
14200.0,14.2,4.0473195519325635,0.5208112130935696,26.37189477253682,14.202257475865594,-11.634614051401442,9
14300.0,14.3,4.036084270003398,0.529760405286207,26.042564640817204,14.34977644174306,-11.89487663023479,9
14400.0,14.4,4.023721763124803,0.5572190894547178,26.456267176152778,14.393810803026739,-11.929414456140634,8
14500.0,14.5,4.030937065167902,0.5069870454610277,25.93129800757302,14.276053439897936,-11.680960753475105,13
14600.0,14.6,4.180444056969349,0.49008559211494684,25.826326065108418,14.026815564767134,-11.29102558196631,11
14700.0,14.7,4.1901414177140435,0.4930459370108973,26.270971569042644,13.99640934301847,-11.209826553629597,8
14800.0,14.8,4.133784015007611,0.5019251424877879,26.16310539755422,14.02024568544509,-11.290623591149611,13
14900.0,14.9,4.167749559676372,0.5455627309291373,27.020578475826454,14.187349708540651,-11.510199671717757,13
15000.0,15.0,4.205235919553733,0.5293652209513946,27.177352996556422,13.940059229996663,-11.122423115486612,11
15100.0,15.1,4.067610140286694,0.5534112357915728,25.936454266012788,14.240500672612356,-11.608367740134653,12
15200.0,15.2,4.168025786629448,0.5429725730274474,26.379660906790306,14.06663221231662,-11.189792772932307,15
15300.0,15.3,4.105459062777658,0.5462789201371933,26.42811777599364,14.186405637365183,-11.562739298181327,17
15400.0,15.4,4.100465789728469,0.5672535381628154,25.499948359590263,14.218193816776804,-11.54813024956539,15
15500.0,15.5,4.111127231736985,0.5931516372013864,25.771223562271672,14.239397733811586,-11.633852509797435,7
15600.0,15.6,4.041567834616028,0.5743764158982725,25.435167294247492,14.414407648905922,-11.785988357352721,12
15700.0,15.7,4.004950436247177,0.6138350567930819,25.269316765906794,14.344385613792369,-11.765694721046316,12
15800.0,15.8,4.019659276315121,0.5824963592907284,25.71058434074368,14.219480795209321,-11.57704238989696,12
15900.0,15.9,4.0829236107954126,0.5611947974286132,25.377055847688837,14.255612589049662,-11.580401744614989,13
16000.0,16.0,4.079767512396802,0.5415424252592701,25.04224420495528,14.30043804251531,-11.605052938429907,9
16100.0,16.1,4.173013576901946,0.5668897058669119,25.802152000006302,13.820949714011078,-11.008469007896508,17
16200.0,16.2,4.1497073405347304,0.5700897894570462,25.76991958979417,14.039585160891335,-11.371216187839877,12
16300.0,16.3,4.19031299107644,0.5820684469421841,26.43589552553948,13.81913438948969,-10.878951769973028,12
16400.0,16.4,4.05862438716623,0.603928575336304,25.038665971443294,14.166765568829888,-11.516023848287745,13
16500.0,16.5,4.0679545977107905,0.5936774930043038,24.6155112809044,13.963312415629218,-11.170199550131443,15
16600.0,16.6,4.054168075295631,0.5848599179425479,24.672170298017846,14.212880696228822,-11.516252754988557,15
16700.0,16.7,4.159286047832484,0.5980567298543632,25.09059036870157,14.085667520127998,-11.400556650998936,14
16800.0,16.8,4.188188195690504,0.6022565616040801,24.6584655871675,13.781551640955726,-10.930881773729325,11
16900.0,16.9,4.053222225819139,0.5862805190788812,24.188712318219757,14.20155450779012,-11.602135544471594,17
17000.0,17.0,4.068747111043116,0.6013430751970932,24.16065502571965,13.896318529946527,-11.066881255159942,15
17100.0,17.1,4.09883330525433,0.5942872049379954,23.836572567844186,14.00465422527688,-11.223090835438299,13
17200.0,17.2,4.043059277092173,0.5600760623457209,24.77066223100745,13.908701667387007,-11.118334031785523,13
17300.0,17.3,4.105294323495425,0.5800239491961923,24.241260135409945,14.1224477516771,-11.491585998624359,12
17400.0,17.4,4.152785545421849,0.5734981965888364,24.70114264298965,14.210344971085547,-11.695377825425851,13
17500.0,17.5,4.1497207546310815,0.594772005652485,23.7649450923669,14.147977367629792,-11.517826488974052,14
17600.0,17.6,4.103993772459304,0.5972907326301071,24.998042573075196,13.810240851522167,-11.046547390127614,15
17700.0,17.7,4.2002953139279935,0.5685321727919648,25.163642873975533,13.797958755836731,-11.082230282605678,14
17800.0,17.8,4.199851030663879,0.5587436123908363,24.596867420374366,13.747005056067067,-10.840704211059062,14
17900.0,17.9,4.181906682972076,0.5584168740022426,23.72290566223093,14.132859076961964,-11.50106822349305,13
18000.0,18.0,4.249284247738409,0.559592959616726,24.70909778725884,13.960179605252549,-11.224752542177967,14
18100.0,18.1,4.236616996914787,0.5397174939323168,24.19049302175287,13.863541161207223,-10.985471857684033,13
18200.0,18.2,4.136230872869374,0.5905839555621044,22.920147760933617,14.23909392680227,-11.597288028249636,15
18300.0,18.3,4.211661353006987,0.6011433088434049,23.426615620197055,13.915950534475769,-11.145779424501526,14
18400.0,18.4,4.120565447373432,0.5691805579302187,23.350539842905903,13.642643191860643,-10.685932243429704,13
18500.0,18.5,4.23279366019793,0.5931141542731365,22.379603288047676,13.727940632079807,-10.821464785477204,12
18600.0,18.6,4.132331283120636,0.5473998761612419,22.233284722587513,13.892376220497667,-11.226490630505268,11
18700.0,18.7,4.2201549698011975,0.5175018709173329,22.87516661693003,13.312542368082177,-10.251228512091998,11
18800.0,18.8,4.1336364127919705,0.5476235085712249,23.03440440838537,13.672051237969399,-10.848158442903411,15
18900.0,18.9,4.031435471834167,0.523117931589052,23.338160032822245,13.926920049720877,-11.165186551633226,13
19000.0,19.0,4.040849678438494,0.5325758232057043,23.479994449965716,13.953330413938417,-11.166146411443322,8
19100.0,19.1,4.125276771087289,0.5539936324481032,24.495284808583676,13.784693553505647,-10.907992552131518,6
19200.0,19.2,4.142345599184329,0.5501259865966686,23.36725894482261,13.751826504087589,-10.84621887028213,5
19300.0,19.3,4.035588084393947,0.5428950927006431,22.792398329021708,14.209227299515518,-11.708123487434449,12
19400.0,19.4,4.112204375278546,0.5558923476152188,23.94722636701961,13.695632365816763,-10.849324843648077,13
19500.0,19.5,4.083704396061962,0.5641176572808867,23.62751036738848,13.517590143089635,-10.72819451358994,10
19600.0,19.6,4.108240339559972,0.5723122397589457,23.199664503125092,14.037187135703078,-11.4561184629693,8
19700.0,19.7,4.082035476418189,0.5553993407495724,23.030730353314382,13.973572014736632,-11.249023137775126,10
19800.0,19.8,4.008199153313891,0.5603347129491763,23.890872918421707,13.939914581063562,-11.242482204434438,10
19900.0,19.9,4.055501065011577,0.5157760333425687,24.319334844368456,13.957809358569165,-11.267673397714844,9
20000.0,20.0,4.059469510634122,0.5635796422371839,23.259162227179047,13.91687565307582,-11.283250198938262,12
20100.0,20.1,4.14914264600459,0.5584135024853961,24.017868944502425,13.653435504132418,-10.890577853830337,10
20200.0,20.2,4.14914264600459,0.5584135024853961,24.017868944502425,13.653435504132418,-10.890577853830337,10
20300.0,20.3,4.113551355299483,0.5095869261589122,24.38782250299691,13.460898241750954,-10.528681509485395,7
20400.0,20.4,4.138531895196687,0.5417639803200992,24.188695107103015,13.581956453225544,-10.764855734209192,6
20500.0,20.5,4.24384376564383,0.5590295420493185,22.923973896756166,13.812592130219016,-11.069713891594006,13
20600.0,20.6,4.156762749127299,0.5637430382297437,24.622836322077447,13.678314314790768,-10.871715561294323,13
20700.0,20.7,4.182260857628756,0.560289018965193,24.29657703323207,13.761881224272344,-10.925465482249535,14
20800.0,20.8,4.202045159368732,0.5571044811041524,24.52367632024152,13.849884166028744,-11.128838906825465,14
20900.0,20.9,4.138168880996778,0.536334497393687,23.825264875345994,13.94664897608142,-11.465293139018215,9
21000.0,21.0,4.258489180108951,0.5377540076488818,23.451260198029814,13.586904667273473,-10.746025916919905,10
21100.0,21.1,4.180982657470025,0.5616050013006386,24.066381393746212,13.644839888515193,-10.943132509559646,10
21200.0,21.2,4.221307807917413,0.5654129377115505,23.12039856103958,13.907180650405365,-11.179248873065518,8
21300.0,21.3,4.271369356324983,0.5566523251446985,23.972785613113956,13.794984294168145,-11.147922045431983,9
21400.0,21.4,4.212806791667988,0.5454619894718229,24.848035247104818,13.393488289932165,-10.536719249566005,8
21500.0,21.5,4.181389792745234,0.5780286627162916,24.34452466088095,13.564463562092655,-10.789628437775647,12
21600.0,21.6,4.216607252836936,0.5769355772813364,25.216497469516185,13.435393101425618,-10.651422701045789,10
21700.0,21.7,4.214049349311089,0.5864582109418766,24.619194022369214,13.596753766066328,-10.79291442149686,12
21800.0,21.8,4.172250084494548,0.5935870607728337,24.217047924182452,13.770951044925852,-11.14202095569722,13
21900.0,21.9,4.129292637049273,0.5627894026818795,24.3061964276219,13.785350148845879,-10.955329396619405,15
22000.0,22.0,4.273253455495541,0.567606196942589,24.71698332016618,13.34231793400319,-10.376235829450977,15
22100.0,22.1,4.185593582467231,0.5573395236843427,24.40869871669996,13.621338823271827,-10.790060200635978,15
22200.0,22.2,4.321824416828264,0.596264033262854,25.384882710695763,13.189554183440052,-10.104124190736542,14
22300.0,22.3,4.279412863471096,0.6126228533549677,25.235437595311453,13.439127140776918,-10.576218559620912,16
22400.0,22.4,4.297000670010357,0.5805285532281979,25.041127948414427,13.405260697208746,-10.425743719266038,10
22500.0,22.5,4.203660252184157,0.5857099219073124,24.483886159906987,13.651673938605299,-10.778164176624529,9
22600.0,22.6,4.152293400274689,0.5972709798827498,24.917304077239933,13.427227705959254,-10.50555359771127,11
22700.0,22.7,4.108670170448732,0.5948721639827099,24.262302177290877,13.619210891871703,-10.835233497827389,13
22800.0,22.8,4.214400829209276,0.5401800548581226,24.880667167025223,13.406005467534996,-10.380088159024808,9
22900.0,22.9,4.244252444998068,0.5524796636539285,24.714756607365217,13.194803477353304,-10.170799379286208,8
23000.0,23.0,4.268129388579159,0.5763796952251794,25.22656788392078,13.263562071285662,-10.241064245800473,11
23100.0,23.1,4.229045346054334,0.5698819862060566,24.59457300450525,13.175316579392884,-10.151841923919164,13
23200.0,23.2,4.233540688428631,0.5362572995343555,24.74292101674027,13.00045137366918,-9.85084869630218,15
23300.0,23.3,4.330665487745819,0.5656681727929264,25.13221459071751,12.997788209257507,-9.866517288837784,11
23400.0,23.4,4.195729478307994,0.5411960862185677,25.16616057453308,13.180919825651245,-10.145228979078382,15
23500.0,23.5,4.245685563356414,0.5366965542891751,24.36779180617428,13.270926494632576,-10.221522047639539,11
23600.0,23.6,4.213455893841973,0.5472805105251901,23.933320281640874,13.215352053063185,-10.249455275811542,12
23700.0,23.7,4.292853888925464,0.5787590530414579,25.43504444584677,13.303531150655516,-10.226748541025074,12
23800.0,23.8,4.127239094328106,0.48446312447192985,23.911398247933803,13.938684576037133,-11.387421812172917,11
23900.0,23.9,4.1855949262790295,0.4994461997021359,24.58143783386626,13.6562710766447,-10.877752877261543,11
24000.0,24.0,4.219186761498394,0.47615864179563205,24.913166747484738,13.618570281319151,-10.84538472911018,9
24100.0,24.1,4.2051249776308754,0.4729068235249369,25.516625653209474,13.259368400236852,-10.24279510370448,11
24200.0,24.2,4.307824292887573,0.49785264727545425,24.8104068554388,13.381074144128718,-10.38492342519423,8
24300.0,24.3,4.260249183480126,0.480938955079119,25.915985537432405,13.034093118376589,-9.892831832577386,14
24400.0,24.4,4.384809363390433,0.48782249858468774,24.79461866057831,13.20340757560534,-10.039543547824834,9
24500.0,24.5,4.277660373659165,0.4651081593093441,25.410714639201203,13.473793009200236,-10.491849022196348,9
24600.0,24.6,4.1881682811703325,0.4388910918465455,25.189038564532922,13.591877166630539,-10.700204774972434,8
24700.0,24.7,4.08724200417636,0.4756751210416004,23.872634325286185,13.96939073354585,-11.325874710692446,9
24800.0,24.8,4.319725241372781,0.44710801260389577,24.79462115959936,13.011044056302708,-9.789035185627682,8
24900.0,24.9,4.255362526303971,0.43531711970590814,24.4435704691615,13.545020794292157,-10.571309117077789,10
25000.0,25.0,4.29700002007139,0.46571728365446213,25.526334625334854,13.21862032181356,-10.153147229335232,6
25100.0,25.1,4.2731647363289245,0.4795746527768613,24.55954700654607,13.410030325905709,-10.52410148415531,8
25200.0,25.2,4.3240358697276005,0.4893421717168952,24.563649508047178,13.268358472729858,-10.227233850578159,8
25300.0,25.3,4.268643626668211,0.5484060757342518,25.02178800119917,13.291337392427891,-10.36592537969689,9
25400.0,25.4,4.3666322055956375,0.5695923690986369,25.16056855293165,13.153712087258924,-10.156633399886587,6
25500.0,25.5,4.281064102766543,0.5708971506724903,25.077648382001357,13.36810273516366,-10.436471320402632,6
25600.0,25.6,4.376661011417375,0.5965453463406984,24.620018989664686,12.850022592839636,-9.558192113815934,8
25700.0,25.7,4.326662397217021,0.5923290683224793,24.47183728853669,13.103059781396496,-9.929682278157458,6
25800.0,25.8,4.4441606830080715,0.6009636987530149,25.08910001747087,12.805024360319862,-9.474648700836724,9
25900.0,25.9,4.34410203686925,0.5797232591559203,24.540418124778924,13.027395992116226,-9.876655510575375,9
