-12.00130	-19.61290	17.40000
-11.29540	-19.61290	17.40000
-10.58950	-19.61290	17.40000
-9.88354	-19.61290	17.40000
-9.17760	-19.61290	17.40000
-8.47167	-19.61290	17.40000
-7.76573	-19.61290	17.40000
-7.05980	-19.61290	17.40000
-6.35386	-19.61290	17.40000
-5.64793	-19.61290	17.40000
-4.94199	-19.61290	17.40000
-4.23606	-19.61290	17.40000
-3.53012	-19.61290	17.40000
-2.82419	-19.61290	17.40000
-2.11826	-19.61290	17.40000
-1.41232	-19.61290	17.40000
-0.70639	-19.61290	16.70000
-0.00045	-19.61290	17.40000
0.70548	-19.61290	16.70000
1.41142	-19.61290	17.40000
2.11735	-19.61290	17.40000
2.82329	-19.61290	17.40000
3.52922	-19.61290	17.40000
4.23516	-19.61290	17.40000
4.94109	-19.61290	17.40000
5.64703	-19.61290	17.40000
6.35296	-19.61290	17.40000
7.05890	-19.61290	17.40000
7.76483	-19.61290	17.40000
8.47077	-19.61290	17.40000
9.17670	-19.61290	17.40000
9.88264	-19.61290	17.40000
-12.00130	-18.75460	17.40000
-11.29540	-18.75460	17.40000
-10.58950	-18.75460	17.40000
-9.88354	-18.75460	17.40000
-9.17760	-18.75460	17.40000
-8.47167	-18.75460	17.40000
-7.76573	-18.75460	17.40000
-7.05980	-18.75460	17.40000
-6.35386	-18.75460	17.40000
-5.64793	-18.75460	17.40000
-4.94199	-18.75460	17.40000
-4.23606	-18.75460	17.40000
-3.53012	-18.75460	17.40000
-2.82419	-18.75460	17.40000
-2.11826	-18.75460	17.40000
-1.41232	-18.75460	16.70000
-0.70639	-18.75460	13.80000
-0.00045	-18.75460	13.80000
0.70548	-18.75460	14.50000
1.41142	-18.75460	16.70000
2.11735	-18.75460	17.40000
2.82329	-18.75460	17.40000
3.52922	-18.75460	17.40000
4.23516	-18.75460	17.40000
4.94109	-18.75460	17.40000
5.64703	-18.75460	17.40000
6.35296	-18.75460	17.40000
7.05890	-18.75460	17.40000
7.76483	-18.75460	17.40000
8.47077	-18.75460	17.40000
9.17670	-18.75460	17.40000
9.88264	-18.75460	17.40000
-12.00130	-17.89620	17.40000
-11.29540	-17.89620	17.40000
-10.58950	-17.89620	17.40000
-9.88354	-17.89620	17.40000
-9.17760	-17.89620	17.40000
-8.47167	-17.89620	17.40000
-7.76573	-17.89620	17.40000
-7.05980	-17.89620	17.40000
-6.35386	-17.89620	17.40000
-5.64793	-17.89620	17.40000
-4.94199	-17.89620	17.40000
-4.23606	-17.89620	17.40000
-3.53012	-17.89620	17.40000
-2.82419	-17.89620	17.40000
-2.11826	-17.89620	17.40000
-1.41232	-17.89620	14.50000
-0.70639	-17.89620	13.00000
-0.00045	-17.89620	13.80000
0.70548	-17.89620	13.80000
1.41142	-17.89620	14.50000
2.11735	-17.89620	13.80000
2.82329	-17.89620	16.70000
3.52922	-17.89620	16.70000
4.23516	-17.89620	17.40000
4.94109	-17.89620	17.40000
5.64703	-17.89620	17.40000
6.35296	-17.89620	17.40000
7.05890	-17.89620	17.40000
7.76483	-17.89620	17.40000
8.47077	-17.89620	17.40000
9.17670	-17.89620	17.40000
9.88264	-17.89620	17.40000
-12.00130	-17.03790	17.40000
-11.29540	-17.03790	17.40000
-10.58950	-17.03790	17.40000
-9.88354	-17.03790	17.40000
-9.17760	-17.03790	17.40000
-8.47167	-17.03790	17.40000
-7.76573	-17.03790	17.40000
-7.05980	-17.03790	17.40000
-6.35386	-17.03790	17.40000
-5.64793	-17.03790	17.40000
-4.94199	-17.03790	17.40000
-4.23606	-17.03790	17.40000
-3.53012	-17.03790	17.40000
-2.82419	-17.03790	17.40000
-2.11826	-17.03790	17.40000
-1.41232	-17.03790	16.70000
-0.70639	-17.03790	11.60000
-0.00045	-17.03790	11.60000
0.70548	-17.03790	11.60000
1.41142	-17.03790	11.60000
2.11735	-17.03790	12.30000
2.82329	-17.03790	14.50000
3.52922	-17.03790	13.80000
4.23516	-17.03790	14.50000
4.94109	-17.03790	17.40000
5.64703	-17.03790	16.70000
6.35296	-17.03790	17.40000
7.05890	-17.03790	17.40000
7.76483	-17.03790	17.40000
8.47077	-17.03790	17.40000
9.17670	-17.03790	17.40000
9.88264	-17.03790	17.40000
-12.00130	-16.17960	17.40000
-11.29540	-16.17960	17.40000
-10.58950	-16.17960	17.40000
-9.88354	-16.17960	17.40000
-9.17760	-16.17960	17.40000
-8.47167	-16.17960	17.40000
-7.76573	-16.17960	17.40000
-7.05980	-16.17960	17.40000
-6.35386	-16.17960	17.40000
-5.64793	-16.17960	17.40000
-4.94199	-16.17960	17.40000
-4.23606	-16.17960	17.40000
-3.53012	-16.17960	17.40000
-2.82419	-16.17960	17.40000
-2.11826	-16.17960	17.40000
-1.41232	-16.17960	16.70000
-0.70639	-16.17960	16.70000
-0.00045	-16.17960	11.60000
0.70548	-16.17960	9.42000
1.41142	-16.17960	11.60000
2.11735	-16.17960	11.60000
2.82329	-16.17960	11.60000
3.52922	-16.17960	13.00000
4.23516	-16.17960	16.70000
4.94109	-16.17960	17.40000
5.64703	-16.17960	17.40000
6.35296	-16.17960	17.40000
7.05890	-16.17960	17.40000
7.76483	-16.17960	17.40000
8.47077	-16.17960	17.40000
9.17670	-16.17960	17.40000
9.88264	-16.17960	17.40000
-12.00130	-15.32130	17.40000
-11.29540	-15.32130	17.40000
-10.58950	-15.32130	17.40000
-9.88354	-15.32130	17.40000
-9.17760	-15.32130	17.40000
-8.47167	-15.32130	17.40000
